id	name	url	info	likes	genre	img	administrators	bio	albums
1433	"Babel"	"http://www.rockit.it/babelofficial"	"Band, Lombardia"	"1"	"Alternativo "	"url(/thumb700x250/foto/93047.jpg)"	"[""/user/Babel-xy""]"	"\n<div class=""content-rece""><p>Band alternative rock da Vigevano (PV), attiva dal 2009 e con l&#x2019;album di debutto &#x201C;Del giorno dopo ieri&#x201D; rilasciato nel 2012, i Babel si affacciano a un nuovo lavoro discografico dopo un lungo tour in tutta Italia in collaborazione con Ghost Agency. Nasce cos&#xEC; &#x201C;Resta un pizzico di delusione nella delusione&#x201D;, fuori l&#x2019;11 novembre 2014. Un album fatto di chitarre, delay, batterie e voci urlate. Niente screamo, new folk, post hardcore o post punk, ma ci&#xF2; che questa musica significa nella nebbia della val padana. Un disco rock, che prende gli A Perfect Circle, i Jesus Lizard, i Dredg per ritrovare il tutto in un stile nuovo e personale. Un disco che deve respirare come il respiro tra le parti che si cerca suonando in stanze semivuote. Un disco che vuole essere libero.</p></div>\n"	"[{""name"":""Resta un pizzico di delusione nella delusione"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/26765.jpg"",""link"":""http://www.rockit.it/babelofficial/album/resta-un-pizzico-di-delusione-nella-delusione/26765""}]"
1434	"Babele"	"http://www.rockit.it/babele"	"Band, Campania"	"0"	"Rock, Funk, Alternativo "	"url(/thumb700x250/foto/3333.jpg)"	"[""/articolo/spazio-giovani-vi-ediz-teatro-mediterraneo-foggia""]"	"\n<div class=""content-rece""></div>\n"	"[]"
1435	"Baboons"	"http://www.rockit.it/baboons"	"Band, Cagliari, Sardegna"	"1"	"Rock, Alternativo "	"url(/thumb700x250/foto/85801.jpg)"	"[""/user/baboons""]"	"\n<div class=""content-rece""><p>Alternative Monkey Rock</p> <p>Chiara Baire: Chitarra, Voce<br>\nLeandro Scanu: Chitarra, Cori<br>\nAndrea Demurtas: Basso, Cori<br>\nMichele Cuccu: Batteria, Cori<br>\n<br>\n<br>\nA BREVE L&apos;USCITA DELL&apos;ALBUM<br>\n&quot;UH! Suoni di animali, eccezionali!&quot;<br>\n<br>\n<br>\nPer info e contatti<br>\n<a href=""http://www.facebook.com/baboons.baboons"" target=""_blank"" rel=""nofollow"">www.facebook.com/baboons.baboons</a><br>\n<br>\nTe gostano i Baboons? Cliccaci il me gosta qui<br>\n<a href=""http://www.facebook.com/BaboonsUh"" target=""_blank"" rel=""nofollow"">www.facebook.com/BaboonsUh</a></p></div>\n"	"[{""name"":""Uh! Suoni di animali, eccezionali!"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24867.jpg"",""link"":""http://www.rockit.it/baboons/album/uh-suoni-di-animali-eccezionali/24867""}]"
1436	"Baby Blue"	"http://www.rockit.it/babyblue"	"Band, prato (PO), Toscana"	"44"	"Rock'n'roll, Folk, Blues "	"url(/thumb700x250/foto/41729.jpg)"	"[""/recensione/19838/i-hope-it-shines-on-me-a-tribute-to-codeine"",""/news/ecco-quando-uscira-tributo-ai-codeine"",""/news/7-giugno-prato-concerto-vittime-terremoto-emilia-nada-appino-fiumani-molti-altri"",""/user/babyblue""]"	"\n<div class=""content-rece""><p>I Baby Blue nascono nel Settembre 2004. Dopo aver registrato due demo, nel 2006 aprono il concerto di Paolo Benvegn&#xF9; al Magnolia di Milano, partecipano al festival MI AMI di Rockit, suonano sul second stage dell&apos;Heineken Jammin&apos; Festival e sullo Psycho Stage dell&apos; Arezzo Wave, aggiudicandosi il premio FAWI come miglior gruppo di Arezzo Wave 2006. A Novembre registrano un EP di sei brani con la produzione artistica di Paolo Benvegn&#xF9; e iniziano il Lucky Brand Jeans Tour,organizzato dalla Komart. A Marzo suonano a Bilbao per il concorso Europeo &quot;Bilbo-Rock&quot;.</p></div>\n"	"[{""name"":""We don't know"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13720.jpg"",""link"":""http://www.rockit.it/babyblue/album/we-dont-know/13720""},{""name"":""Come!"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10118.jpg"",""link"":""http://www.rockit.it/babyblue/album/come/10118""},{""name"":""Baby Blue EP"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/6731.jpg"",""link"":""http://www.rockit.it/babyblue/album/baby-blue-ep/6731""},{""name"":""s/t"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5486.jpg"",""link"":""http://www.rockit.it/babyblue/album/st/5486""},{""name"":""\"I Hope It Shines On Me - a tribute to Codeine\""",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/19838.jpg"",""link"":""http://www.rockit.it/compilation/i-hope-it-shines-on-me-a-tribute-to-codeine/19838""},{""name"":""Even Dogs Like To Dance"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11228.jpg"",""link"":""http://www.rockit.it/compilation/even-dogs-like-to-dance/11228""}]"
1437	"Baby Jane"	"http://www.rockit.it/babyjane"	"Band, Lombardia"	"0"	"Rock, Noise, Alternativo "	"url(/thumb700x250/foto/1759.jpg)"	"[""/news/era-zero-project-nuova-etichetta-gratuita"",""/news/baby-jane-concerto-aquatica"",""/news/parte-music-hole-pulentin-milano"",""/user/babyjane""]"	"\n<div class=""content-rece""><p>I Baby Jane chiedono in prestito, nel 1997, il loro nome al celebre noir degli anni &#x2019;60 &#x201C;Che fine ha fatto Baby Jane?&#x201D;. In sintonia con il messaggio della pellicola, la band tenta una critica dissacrante a quel mondo patinato del successo&#x2026;.quel successo definibile come &#x201C;non autentico&#x201D;. Il contrasto tra chitarre distorte e rumorose e linee vocali limpide e melodiche &#xE8; il tratto distintivo dei Baby Jane, che si colora di testi evocativi, viscerali, generati direttamente dalla pancia.</p></div>\n"	"[{""name"":""s/t"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/babyjane/album/st/2997""},{""name"":""Babygenesi"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/babyjane/album/babygenesi/853""}]"
1438	"Baby Ruth"	"http://www.rockit.it/babyruth"	"Band, Veneto"	"2"	"Rock, Punk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/5350/baby-ruth-mr-right-hand-man"",""/news/programma-arcarock-festival""]"	"\n<div class=""content-rece""><p>Nel 1998 a Padova 5 giovani amici formarono un gruppo rock con l&#x2019; intento di divertirsi e di conoscere pi&#xF9; ragazze possibile. Qualche tempo dopo capirono che tra loro c&#x2019; erano differenti idee musicali cos&#xEC; decisero di lavorare in progetti diversi. Ma l&#x2019; amore per l&#x2019; Hard Rock e la loro amicizia fece si che, nel 1999, si riunissero con un nuovo membro (Alex T. Vine) e un nuovo nome: nascono i Baby Ruth. Dopo numerosi shows, nei quali venivano suonate cover di gruppi come Motley Crue, Ac/dc, Guns&#x2019;n&#x2019;Roses, Kiss, il bassista decise di lasciare il gruppo per continuare gli studi. Rik Benaz era il f&#x2026;</p></div>\n"	"[{""name"":""Mr. Right Hand Man"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5350.jpg"",""link"":""http://www.rockit.it/babyruth/album/mr-right-hand-man/5350""}]"
1439	"Babydoll"	"http://www.rockit.it/babydoll"	"Band, Campania"	"0"	"Psichedelico, Indie, Grunge "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1440	"Babylon"	"http://www.rockit.it/babylon4"	"Band, Liguria"	"0"	"Rock, Pop "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/babylon4""]"	"\n<div class=""content-rece""></div>\n"	"[]"
1441	"BABYLONIA"	"http://www.rockit.it/babyloniaofficial"	"Band, Milano, Lombardia"	"4"	"Pop, Indie, Elettronico "	"url(/thumb700x250/foto/117527.jpg)"	"[""/recensione/32883/babylonia-multidimensional"",""/user/babyloniaofficial"",""/user/max"",""/user/maxdemian72""]"	"\n<div class=""content-rece""><p>I Babylonia sono il progetto musicale di Max Giunta e Robbie Rox.<br>\n<br>\nLa band nasce nel 2003 a Milano con la pubblicazione del singolo Without Asking Me.<br>\nSegue l&#x2019;album di debutto LATER TONIGHT (2006) ben accolto dal pubblico e dalla stampa specializzata con recensioni lusinghiere.<br>\nIl disco viene supportato da una serie di concerti in tutta Europa, da Berlino a Francoforte, da Praga a Bratislava, Parigi e altre citt&#xE0;. <br>\nLa band ha l&#x2019;occasione di aprire i concerti di vari artisti di<br>\nculto tra cui Client, IAMX e Melotron.<br>\nNel 2008 i Babylonia vincono al M.E.I. di Faenza la sezione dedicata alla musica elettronica.<br>\nA gennaio 2010 i Babylonia pubblicano il secondo album MOTEL LA SOLITUDE per il quale si avvalgono del sound engineer Marco Barusso (Nek, Lacuna Coil, Mod&#xE0;, HIM, E. Ramazzotti).<br>\nI singoli estratti (By My Side, Myself Into Myself e Ethereal Connection) trovano un buon supporto<br>\ndalle radio italiane cos&#xEC; come i relativi video, diretti da Stefano Bertelli (Cristina Don&#xE0;, Caparezza),<br>\nche vengono programmati dalle principali TV musicali nazionali.<br>\nLa band torna ad esibirsi in numerose citt&#xE0; italiane ed europee tra cui Mosca, Barcellona, Istanbul,<br>\nBratislava, Madrid e San Pietroburgo e viene scelta dai PET SHOP BOYS come band di apertura al loro tour italiano.<br>\n<br>\nIl 29 giugno 2011 i Babylonia vengono travolti dalla scomparsa prematura di Robbie Rox.<br>\nPer onorare la lunga strada percorsa assieme, Max si impegna a proseguire con il progetto e pubblica THE ETHEREAL COLLECTION, un vinile a tiratura limitata e numerata realizzato in memoria di Robbie. L&#x2019;album contiene la struggente ballata scritta da Robbie Io Sono Il Deserto che vede la partecipazione straordinaria di ALICE, celebre per la sua hit Per Elisa.<br>\n<br>\nA settembre del 2012 viene pubblicato il terzo album TALES OF LOVING HEARTS, un progetto<br>\nspeciale che contiene brani inediti e cover (tra cui Fortissimo di Rita Pavone, La sua Figura di Giuni Russo e Of All The Things We&#x2019;ve Made degli OMD).<br>\nIn memoria dell&#x2019;amore di Robbie per gli animali, il ricavato del CD viene dato totalmente in beneficenza al rifugio &#x201C;Cane Amico&#x201D; di Palermo.<br>\n<br>\nA giugno del 2015 i Babylonia tornano con il nuovo singolo LOVE IS HEALING, un brano dal respiro internazionale che vede la collaborazione di Steve Lyon, famoso producer londinese che ha curato il suono di artisti del calibro di Depeche Mode, Subsonica, The Cure, Laura Pausini e di Ted Jensen dello Sterling Sound Studio di New York.<br>\n<br>\nIl 30 ottobre 2015 viene pubblicato il nuovo attesissimo album MULTIDIMENSIONAL con distribuzione Universal Music. <br>\nIl disco viene anticipato dall&#x2019;uscita del secondo singolo I BREATHE</p></div>\n"	"[{""name"":""Multidimensional"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32883.jpg"",""link"":""http://www.rockit.it/babyloniaofficial/album/multidimensional/32883""},{""name"":""Tales Of Loving Hearts"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32884.jpg"",""link"":""http://www.rockit.it/babyloniaofficial/album/tales-of-loving-hearts/32884""},{""name"":""The Ethereal Collection"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32887.jpg"",""link"":""http://www.rockit.it/babyloniaofficial/album/the-ethereal-collection/32887""},{""name"":""Motel La Solitude"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12441.jpg"",""link"":""http://www.rockit.it/babyloniaofficial/album/motel-la-solitude/12441""},{""name"":""Later Tonight"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10470.jpg"",""link"":""http://www.rockit.it/babyloniaofficial/album/later-tonight/10470""}]"
1442	"Babylonia"	"http://www.rockit.it/babyloniaband"	"Band, Lombardia"	"0"	"Crossover, Covers, Latin "	"url(/thumb700x250/foto/1125.jpg)"	"[""/user/babyloniaband""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Demo 4"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8787.jpg"",""link"":""http://www.rockit.it/babyloniaband/album/demo-4/8787""}]"
1443	"babyscreamers"	"http://www.rockit.it/babyscreamers"	"Band, Ancona, Marche"	"1"	"Punk-funk, Punk rock, Garage "	"url(/thumb700x250/foto/121172.jpg)"	"[""/recensione/33600/babyscreamers-voodoo-songs"",""/user/sabotage.osx""]"	"\n<div class=""content-rece""><p>Ancona- Babyscreamers - chitarra-basso-batteria</p> <p>Attivi dal 2012, nel dicembre 2014 esce il loro primo album omonimo a cui segue un gran numero di live in regione e non solo per tutto il 2015 portandoli anche a collaborazioni con altre band e con diverse realt&#xE0; di promozione.<br>\nNel 2016 ecco che si ripresentano con un EP dal titolo voodoo songs, che si affaccia con un sapore diverso ma sempre con le stesse radici del vecchio album .<br>\n&#x201C;DICONO DI NOI &#x201C;<br>\nPer chi ama la musica rock non imbalsamata, stereotipata, e non adatta per<br>\norecchie pigre, Babyscreamers sono il geniale parto dell&#x2019;etichetta anconetana Blackhousexp, che ci regala un autentico gioiello, parto della vulcanica mente di Roberto Quercetti (QUT)chitarra, che affiancato dalla ritmica risoluta di Nicola Paggi al basso e Sabo alla batteria, fanno piazza pulita di un sacco di luoghi comuni circa stili e canoni musicali. <br>\nGraffiante e raffinata, sperimentale e perfettamente dentro i canoni del rock&#x2BC;n&#x2BC;roll allo stesso tempo. <br>\nUn frullato di P.I.L. e Stooges con rimandi agli &#x2018;Stones inaspettato, suonato come i riff di Marc Bolan per la ultra funky &#x201C;nutbush city limits&#x201D; di Ike e Tina Turner.<br>\nNon basta: mettete il frullato nel forno di tutto l&#x2BC;hardcore punk che potete recuperare; quel po&#x2019; di sostanza cristallizzata che resta &#xE8; musica rock allo stato puro, nascente, Babyscreamers appunto!<br>\nOskar Barrile ex Rivolta dell&apos;odio.</p></div>\n"	"[{""name"":""voodoo songs"",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33600.jpg"",""link"":""http://www.rockit.it/babyscreamers/album/voodoo-songs/33600""},{""name"":""babyscreamers"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27870.jpg"",""link"":""http://www.rockit.it/babyscreamers/album/babyscreamers/27870""}]"
1444	"Baccambàrus"	"http://www.rockit.it/baccambarus"	"Band, Torino, Piemonte"	"1"	"Rock, Pop, Hard Rock "	"url(/thumb700x250/foto/87776.jpg)"	"[""/user/baccambarus""]"	"\n<div class=""content-rece""><p>[..Beck&apos; em b&#xE9;ras..]</p> <p>Baccamb&#xE0;rus [Beck &#x2018;em b&#xE8;ras..] &#xE8; un personaggio nato da una idea musicale sorta durante la elaborazione di una serie di pezzi strumentali volti a valutare le ultime potenzialit&#xE0; dei macchinari elettrici moderni, compiuta per vedere lo stato e il grado di fattibilit&#xE0; di un certo tipo di progetti legati all&#x2019;industria musicale.</p></div>\n"	"[{""name"":""Blue"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30784.jpg"",""link"":""http://www.rockit.it/baccambarus/album/blue/30784""},{""name"":""Macedony"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25367.jpg"",""link"":""http://www.rockit.it/baccambarus/album/macedony/25367""},{""name"":""Lira"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25368.jpg"",""link"":""http://www.rockit.it/baccambarus/album/lira/25368""},{""name"":""NU"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24900.jpg"",""link"":""http://www.rockit.it/baccambarus/album/nu/24900""},{""name"":""Rock"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25373.jpg"",""link"":""http://www.rockit.it/baccambarus/album/rock/25373""},{""name"":""Miscellaneous"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25369.jpg"",""link"":""http://www.rockit.it/baccambarus/album/miscellaneous/25369""},{""name"":""Danger - O"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25344.jpg"",""link"":""http://www.rockit.it/baccambarus/album/danger-o/25344""},{""name"":""E.X.plosion Drive"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11733.jpg"",""link"":""http://www.rockit.it/baccambarus/album/explosion-drive/11733""},{""name"":""Escape From Rhythm(2.20)"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25963.jpg"",""link"":""http://www.rockit.it/baccambarus/album/escape-from-rhythm220/25963""},{""name"":""Tag 'N Slap"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25375.jpg"",""link"":""http://www.rockit.it/baccambarus/album/tag-n-slap/25375""},{""name"":""High TuN"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25376.jpg"",""link"":""http://www.rockit.it/baccambarus/album/high-tun/25376""}]"
1445	"Bacco il Matto"	"http://www.rockit.it/baccoilmatto"	"Band, Lombardia"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/993/bacco-il-matto-cercatori-doro"",""/recensione/761/bacco-il-matto-san-marco""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Cercatori d’oro"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/993.jpg"",""link"":""http://www.rockit.it/baccoilmatto/album/cercatori-doro/993""},{""name"":""San Marco"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/761.jpg"",""link"":""http://www.rockit.it/baccoilmatto/album/san-marco/761""}]"
1446	"Bacco Tabacco e Venere"	"http://www.rockit.it/baccotabaccoevenere"	"Band, Veneto"	"0"	"Rock, Psichedelico, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1447	"Bachi da pietra"	"http://www.rockit.it/bachidapietra"	"Band, Asti, Piemonte"	"251"	"Black metal, Cantautore, Rock'n'roll "	"url(/thumb700x250/foto/111002.jpg)"	"[""/articolo/cirinna-unioni-civili-stepchild-adotion-musica"",""/articolo/rock-italiano-dischi-2015"",""/news/lemmy-motorhead-morto-9-canzoni-bachi-da-pietra"",""/user/bachidapietra"",""/user/bscmtt"",""/user/Pitbellula""]"	"\n<div class=""content-rece""><p>Dal punto pi&#xF9; basso pi&#xF9; sporco e lontano dove siamo siamo strisciamo e spacchiamo dal 2005 in poi davanti a quattro di voi davanti a mille di voi due di noi / pulvis et umbra humus / lapis bombis mori / humus / HABEMUS BACO / se la cava nella cava il loop di carne alla grande smuove mille metri cubi di granito col feedback e se non se la cava sfonda il fondo e scava la pi&#xF9; negra e metallica vena mannara sgretolando il mio rolling stone verme nel midollo ma uno stone-worm e lo so ci vado sotto e ne sar&#xF2; sepolto riposer&#xF2; quando sar&#xF2; morto / pulvis et umbra humus / lapis bombis mori / HABEMUS BACO / nessun face-painting per rappresentare il male siamo abbastanza orrendi al naturale dopo vent&#x2019;anni di palchi e di gloria di merda ma prima di mollare me ne faccio altri trenta e se mi credi preso male be&#x2019; ti sbagli di grosso &#xE8; felice e contento un rospo in un fosso un moscone in un cesso un cristo rimorto intombato nel sepolcro non so lui ma io risorgo se mi lasci vivo e se mi lasci morto bene allora addio / pulvis et umbra humus / lapis bombis mori / HABEMUS BACO / sono la mia croce sar&#xF2; il mio destino scioglie e coagula l&#x2019;insetto divino / e il mezzo del cammino l&#x2019;ho doppiato da un po&#x2019; ora &#xE8; tutta in discesa rotoler&#xF2; rotoler&#xF2; e roccher&#xF2; fino al mio funerale fino all&#x2019;ultima pietra che sono qui per spaccare / pulvis et umbra humus / lapis bombix mori / HABEMUS BACO 2015 TUTTA LA VITA.</p><blockquote><p>I <b>Bachi da pietra</b> sono un gruppo rock blues italiano con una forte attitudine noir.</p>\n<p><i><a href=""http://it.wikipedia.org/wiki/Bachi_da_pietra"" target=""_blank"">Continua a leggere <b>Bachi da pietra</b> su <b>Wikipedia</b></a></i>.</p></blockquote></div>\n"	"[{""name"":""Habemus Baco"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28934.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/habemus-baco/28934""},{""name"":""Necroide"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30561.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/necroide/30561""},{""name"":""Festivalbug"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24101.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/festivalbug/24101""},{""name"":""Quintale"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21279.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/quintale/21279""},{""name"":""Insect Tracks (50's tech. live tapes recordings)"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30045.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/insect-tracks-50s-tech-live-tapes-recordings/30045""},{""name"":""Quarzo"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14042.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/quarzo/14042""},{""name"":""Tarlo Terzo"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9316.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/tarlo-terzo/9316""},{""name"":""Non io"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7049.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/non-io/7049""},{""name"":""Tornare nella terra"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4596.jpg"",""link"":""http://www.rockit.it/bachidapietra/album/tornare-nella-terra/4596""},{""name"":""Rockit Vol.49 - Speciale MI AMI 2013"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22589.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol49-speciale-mi-ami-2013/22589""},{""name"":""Top.100 2013 (1-50)"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24362.jpg"",""link"":""http://www.rockit.it/compilation/top100-2013-1-50/24362""},{""name"":""Rockit Vol.44"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21030.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol44/21030""},{""name"":""Bachi da pietra / Massimo Volume"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/15367.jpg"",""link"":""http://www.rockit.it/compilation/bachi-da-pietra-massimo-volume/15367""},{""name"":""Top.it (100-51)"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14470.jpg"",""link"":""http://www.rockit.it/compilation/topit-100-51/14470""}]"
1448	"Bacio Di Giuda"	"http://www.rockit.it/baciodigiuda"	"Band, Lazio"	"0"	"Rock, Progressive "	"url(/thumb700x250/foto/4130.jpg)"	"[""/user/psychomusicresearch""]"	"\n<div class=""content-rece""><p>L&#x2019;idea del Bacio di Giuda nasce nel 2000 dall&#x2019;incontro di Marco (la voce) e Paolo (la chitarra), in occasione di uno spettacolo teatrale-musicale dedicato a Fabrizio de Andr&#xE9;, dal titolo &#x201C;La necessit&#xE0; della diversit&#xE0;&#x201D;; la passione per la musica d&#x2019;autore, e in particolare per gli anni settanta, trova un valido sostegno, in Marco Berni (tastiera). Il trio d&#xE0; vita al primo demo e si completa con l&#x2019;arrivo di Orazio Fabbri (basso) e di Fabio Migliori (batteria). Le influenze musicali sono tratte dal progressive italiano, come il Banco del Mutuo Soccorso gli Area e la PFM, ma anche da quello inglese&#x2026;</p></div>\n"	"[{""name"":""Demo 1"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/baciodigiuda/album/demo-1/4915""}]"
1449	"Back Crawl"	"http://www.rockit.it/BackCrawl"	"Band, Campania"	"0"	"Rock "	"url(/thumb700x250/foto/71669.jpg)"	"[""/user/bulbartworks""]"	"\n<div class=""content-rece""><p>I Back Crawl sono un progetto Rock suonato in trio da Dario Ghiggi (chitarra e voce), Davide Fisciano (batteria) e Federico Nisci (basso).</p> <p>I Back Crawl sono un progetto Rock suonato in trio da Dario Ghiggi (chitarra e voce), Davide Fisciano (batteria) e Federico Nisci (basso). Non si definiscono &#x201C;emergenti&#x201D; perch&#xE9; non capiscono come si possa emergere dal mare di merda in cui si trova la musica (soprattutto rock) in Italia e preferiscono restare se non altro a galla, nuotando a dorso (back crawl) in modo da almeno non sporcarsi il viso. Il progetto &#xE8; nato qualche anno fa nella monotonia della provincia, con sacrificio e timore. Quando maturano l&#x2019;idea che suonare nei locali della citt&#xE0; (Napoli e provincia), solo e sempre le stesse cover non fosse la loro vocazione, immaginano un progetto inedito tutto loro.C&#x2019;&#xE8; da dire soprattutto una cosa: ai Back Crawl gli brucia il culo. Sono degli &#x201C;infrevoni&#x201D; (&#x201C;rosiconi&#x201D; per il resto d&#x2019;Italia). Tutto ci&#xF2; si traduce, nella vita in generale, in denuncia, e in distorsione e rozzezza nella loro musica. Questo &#xE8; l&#x2019;unico dato certo del progetto, n&#xE9; sanno bene etichettare il sottogenere.I Back Crawl hanno lavorato nell&#x2019;ultimo anno alla realizzazione del loro primo EP scrivendo tutti i testi e le musiche attraverso un meticoloso e depresso viaggio dentro se stessi, senza l&#x2019;influenza di nessun testa di cazzo di turno. Hanno studiato dischi e produzioni internazionali, sono andati ai concerti, si sono schifati di se stessi e hanno continuato a scrivere e registrare. Fanno anche altro nella vita, il pi&#xF9; delle volte ridono, copulano e discutono sulla merda che gli pare la pseudo-riproposizione del british rock napoletano. Non hanno mai studiato musica e sono l&#x2019;emblema dell&#x2019;autoformazione sul lavoro (perenne stage non retribuito). Sono chiusi da 8 anni tutti i marted&#xEC;, i gioved&#xEC; (dalle 18.30 alle 23.00) e i sabati (dalle 16.00 alle 20.30) nella sala prove ricavata dal garage di Davide, hanno venduto sudore e miasma, rotto molti paia di scarpe e cavi jack. I ragazzi suonano solo ed esclusivamente per divertimento, per soldi, per fica, per fottere le band convinte, per infastidire i genitori, le istituzioni e i benpensanti, per riempire il tempo delle loro giornate, per non rispondere alle eventuali chiamate di Dio e per continuare a cacarsi sotto di qualcosa.I Back Crawl si stanno accollando la maggior parte dei costi di questo progetto perch&#xE9; gli suggeriscono che in periodi di crisi bisogna investire. I soldi sono finiti, ed hanno iniziato a suonare. Se vi va seguiteli.</p></div>\n"	"[{""name"":""A Dorso"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21526.jpg"",""link"":""http://www.rockit.it/BackCrawl/album/a-dorso/21526""}]"
1450	"Back One Out"	"http://www.rockit.it/backoneout"	"Band, Liguria"	"0"	"Punk, Pop, Emo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/7052/back-one-out-helpless""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Helpless"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7052.jpg"",""link"":""http://www.rockit.it/backoneout/album/helpless/7052""}]"
